header 1: FORM   header filesize(d): 130285396   header 2: IFRS

index name: Pict  index number(d): 880   starts at(h): 068F817A

index name: Pict  index number(d): 881   starts at(h): 0692809A

index name: Pict  index number(d): 882   starts at(h): 0694F1BC

index name: Pict  index number(d): 883   starts at(h): 0698D4CA

index name: Pict  index number(d): 884   starts at(h): 069CA494

index name: Pict  index number(d): 885   starts at(h): 06A2BB8C

index name: Pict  index number(d): 886   starts at(h): 06A82808

index name: Pict  index number(d): 887   starts at(h): 06AD558A

index name: Pict  index number(d): 888   starts at(h): 06B1FF8A

index name: Pict  index number(d): 889   starts at(h): 06BA073E

index name: Pict  index number(d): 890   starts at(h): 06C0BDF0

index name: Pict  index number(d): 891   starts at(h): 06C405CA

index name: Pict  index number(d): 892   starts at(h): 06CBE322

index name: Pict  index number(d): 893   starts at(h): 06D29242

index name: Pict  index number(d): 894   starts at(h): 06D6095E

index name: Pict  index number(d): 895   starts at(h): 06DD5F1A

index name: Pict  index number(d): 896   starts at(h): 06E345D4

index name: Pict  index number(d): 897   starts at(h): 06E4D4C8

index name: Pict  index number(d): 898   starts at(h): 06E649B0

index name: Pict  index number(d): 899   starts at(h): 06EB352E

index name: Pict  index number(d): 900   starts at(h): 06F22B4E

index name: Pict  index number(d): 901   starts at(h): 06F6DB28

index name: Pict  index number(d): 902   starts at(h): 06F9AEF2

index name: Pict  index number(d): 903   starts at(h): 06FD47BE

index name: Pict  index number(d): 904   starts at(h): 06FEDD76

index name: Pict  index number(d): 905   starts at(h): 07022E74

index name: Pict  index number(d): 906   starts at(h): 07086D2E

index name: Pict  index number(d): 907   starts at(h): 0711FEC6

index name: Pict  index number(d): 908   starts at(h): 07168F66

index name: Pict  index number(d): 909   starts at(h): 071AF43C

index name: Pict  index number(d): 910   starts at(h): 071EED54

index name: Pict  index number(d): 911   starts at(h): 07261C96

index name: Pict  index number(d): 912   starts at(h): 072B7542

index name: Pict  index number(d): 913   starts at(h): 072FAC0E

index name: Pict  index number(d): 914   starts at(h): 07341B86

index name: Pict  index number(d): 915   starts at(h): 07392180

index name: Pict  index number(d): 916   starts at(h): 073DE28A

index name: Pict  index number(d): 917   starts at(h): 07420952

index name: Pict  index number(d): 918   starts at(h): 07474FC2

index name: Pict  index number(d): 919   starts at(h): 074F1E8E

index name: Pict  index number(d): 920   starts at(h): 0751AA62

index name: Pict  index number(d): 921   starts at(h): 0758CD0E

index name: Pict  index number(d): 922   starts at(h): 075EA9F2

index name: Pict  index number(d): 923   starts at(h): 0767B04A

index name: Pict  index number(d): 924   starts at(h): 076D2F64

index name: Pict  index number(d): 925   starts at(h): 0773362A

index name: Pict  index number(d): 926   starts at(h): 07779024

index name: Pict  index number(d): 927   starts at(h): 07801AE8

index name: Pict  index number(d): 928   starts at(h): 0784402A

index name: Pict  index number(d): 929   starts at(h): 07895282

index name: Pict  index number(d): 930   starts at(h): 078DA616

index name: Pict  index number(d): 931   starts at(h): 07964E84

index name: Pict  index number(d): 932   starts at(h): 079BBC86

index name: Pict  index number(d): 933   starts at(h): 07A082C6

index name: Pict  index number(d): 934   starts at(h): 07A563FA

index name: Pict  index number(d): 935   starts at(h): 07AAF774

index name: Pict  index number(d): 936   starts at(h): 07AED304

index name: Pict  index number(d): 937   starts at(h): 07B3A8B6

index name: Pict  index number(d): 938   starts at(h): 07B975F8

index name: Pict  index number(d): 939   starts at(h): 07C0C322

found match: 00002C1C setting index(d) to: 0
mempointer(d): 11292   chunk name: GLUL   chunk size(h): 0075FE00 chunk size(d): 7732736
chunk size: 7732736  current mempointer(d): 7744036 adding bytes: 7732736
new mempointer after getChunkSize(): 7744036

mempointer(d): 7744036   chunk name: IFmd   chunk size(h): 00000680 chunk size(d): 1664
chunk size: 1664  current mempointer(d): 7745708 adding bytes: 1664
new mempointer after getChunkSize(): 7745708

mempointer(d): 7745708   chunk name: Fspc   chunk size(h): 00000004 chunk size(d): 4
chunk size: 4  current mempointer(d): 7745720 adding bytes: 4
new mempointer after getChunkSize(): 7745720

found match: 007630B8 setting index(d) to: 1
mempointer(d): 7745720   chunk name: PNG    chunk size(h): 0003CB93 chunk size(d): 248723
chunk size: 248723  current mempointer(d): 7994451 adding bytes: 248723
new mempointer after getChunkSize(): 7994451

found match: 0079FC54 setting index(d) to: 3
mempointer(d): 7994452   chunk name: PNG    chunk size(h): 0002623C chunk size(d): 156220
chunk size: 156220  current mempointer(d): 8150680 adding bytes: 156220
new mempointer after getChunkSize(): 8150680

found match: 007C5E98 setting index(d) to: 4
mempointer(d): 8150680   chunk name: PNG    chunk size(h): 00000206 chunk size(d): 518
chunk size: 518  current mempointer(d): 8151206 adding bytes: 518
new mempointer after getChunkSize(): 8151206

found match: 007C60A6 setting index(d) to: 5
mempointer(d): 8151206   chunk name: PNG    chunk size(h): 00000229 chunk size(d): 553
chunk size: 553  current mempointer(d): 8151767 adding bytes: 553
new mempointer after getChunkSize(): 8151767

found match: 007C62D8 setting index(d) to: 6
mempointer(d): 8151768   chunk name: PNG    chunk size(h): 00000276 chunk size(d): 630
chunk size: 630  current mempointer(d): 8152406 adding bytes: 630
new mempointer after getChunkSize(): 8152406

found match: 007C6556 setting index(d) to: 7
mempointer(d): 8152406   chunk name: PNG    chunk size(h): 0000022E chunk size(d): 558
chunk size: 558  current mempointer(d): 8152972 adding bytes: 558
new mempointer after getChunkSize(): 8152972

found match: 007C678C setting index(d) to: 8
mempointer(d): 8152972   chunk name: PNG    chunk size(h): 00000295 chunk size(d): 661
chunk size: 661  current mempointer(d): 8153641 adding bytes: 661
new mempointer after getChunkSize(): 8153641

found match: 007C6A2A setting index(d) to: 9
mempointer(d): 8153642   chunk name: PNG    chunk size(h): 000002DA chunk size(d): 730
chunk size: 730  current mempointer(d): 8154380 adding bytes: 730
new mempointer after getChunkSize(): 8154380

found match: 007C6D0C setting index(d) to: 10
mempointer(d): 8154380   chunk name: PNG    chunk size(h): 000002CB chunk size(d): 715
chunk size: 715  current mempointer(d): 8155103 adding bytes: 715
new mempointer after getChunkSize(): 8155103

found match: 007C6FE0 setting index(d) to: 11
mempointer(d): 8155104   chunk name: PNG    chunk size(h): 0000032A chunk size(d): 810
chunk size: 810  current mempointer(d): 8155922 adding bytes: 810
new mempointer after getChunkSize(): 8155922

found match: 007C7312 setting index(d) to: 12
mempointer(d): 8155922   chunk name: PNG    chunk size(h): 0000036D chunk size(d): 877
chunk size: 877  current mempointer(d): 8156807 adding bytes: 877
new mempointer after getChunkSize(): 8156807

found match: 007C7688 setting index(d) to: 13
mempointer(d): 8156808   chunk name: PNG    chunk size(h): 0000031A chunk size(d): 794
chunk size: 794  current mempointer(d): 8157610 adding bytes: 794
new mempointer after getChunkSize(): 8157610

found match: 007C79AA setting index(d) to: 14
mempointer(d): 8157610   chunk name: PNG    chunk size(h): 0000027D chunk size(d): 637
chunk size: 637  current mempointer(d): 8158255 adding bytes: 637
new mempointer after getChunkSize(): 8158255

found match: 007C7C30 setting index(d) to: 15
mempointer(d): 8158256   chunk name: PNG    chunk size(h): 00000264 chunk size(d): 612
chunk size: 612  current mempointer(d): 8158876 adding bytes: 612
new mempointer after getChunkSize(): 8158876

found match: 007C7E9C setting index(d) to: 16
mempointer(d): 8158876   chunk name: PNG    chunk size(h): 000002CA chunk size(d): 714
chunk size: 714  current mempointer(d): 8159598 adding bytes: 714
new mempointer after getChunkSize(): 8159598

found match: 007C816E setting index(d) to: 17
mempointer(d): 8159598   chunk name: PNG    chunk size(h): 0000030E chunk size(d): 782
chunk size: 782  current mempointer(d): 8160388 adding bytes: 782
new mempointer after getChunkSize(): 8160388

found match: 007C8484 setting index(d) to: 18
mempointer(d): 8160388   chunk name: PNG    chunk size(h): 000002BB chunk size(d): 699
chunk size: 699  current mempointer(d): 8161095 adding bytes: 699
new mempointer after getChunkSize(): 8161095

found match: 007C8748 setting index(d) to: 19
mempointer(d): 8161096   chunk name: PNG    chunk size(h): 0000025A chunk size(d): 602
chunk size: 602  current mempointer(d): 8161706 adding bytes: 602
new mempointer after getChunkSize(): 8161706

found match: 007C89AA setting index(d) to: 20
mempointer(d): 8161706   chunk name: PNG    chunk size(h): 00003940 chunk size(d): 14656
chunk size: 14656  current mempointer(d): 8176370 adding bytes: 14656
new mempointer after getChunkSize(): 8176370

found match: 007CC2F2 setting index(d) to: 21
mempointer(d): 8176370   chunk name: PNG    chunk size(h): 00002B9A chunk size(d): 11162
chunk size: 11162  current mempointer(d): 8187540 adding bytes: 11162
new mempointer after getChunkSize(): 8187540

found match: 007CEE94 setting index(d) to: 22
mempointer(d): 8187540   chunk name: PNG    chunk size(h): 000040B4 chunk size(d): 16564
chunk size: 16564  current mempointer(d): 8204112 adding bytes: 16564
new mempointer after getChunkSize(): 8204112

found match: 007D2F50 setting index(d) to: 23
mempointer(d): 8204112   chunk name: PNG    chunk size(h): 00002C96 chunk size(d): 11414
chunk size: 11414  current mempointer(d): 8215534 adding bytes: 11414
new mempointer after getChunkSize(): 8215534

found match: 007D5BEE setting index(d) to: 24
mempointer(d): 8215534   chunk name: PNG    chunk size(h): 00001676 chunk size(d): 5750
chunk size: 5750  current mempointer(d): 8221292 adding bytes: 5750
new mempointer after getChunkSize(): 8221292

found match: 007D726C setting index(d) to: 25
mempointer(d): 8221292   chunk name: PNG    chunk size(h): 00003959 chunk size(d): 14681
chunk size: 14681  current mempointer(d): 8235981 adding bytes: 14681
new mempointer after getChunkSize(): 8235981

found match: 007DABCE setting index(d) to: 26
mempointer(d): 8235982   chunk name: PNG    chunk size(h): 00001E91 chunk size(d): 7825
chunk size: 7825  current mempointer(d): 8243815 adding bytes: 7825
new mempointer after getChunkSize(): 8243815

found match: 007DCA68 setting index(d) to: 27
mempointer(d): 8243816   chunk name: PNG    chunk size(h): 0000106E chunk size(d): 4206
chunk size: 4206  current mempointer(d): 8248030 adding bytes: 4206
new mempointer after getChunkSize(): 8248030

found match: 007DDADE setting index(d) to: 28
mempointer(d): 8248030   chunk name: PNG    chunk size(h): 00001B1F chunk size(d): 6943
chunk size: 6943  current mempointer(d): 8254981 adding bytes: 6943
new mempointer after getChunkSize(): 8254981

found match: 007DF606 setting index(d) to: 29
mempointer(d): 8254982   chunk name: PNG    chunk size(h): 00002A74 chunk size(d): 10868
chunk size: 10868  current mempointer(d): 8265858 adding bytes: 10868
new mempointer after getChunkSize(): 8265858

found match: 007E2082 setting index(d) to: 30
mempointer(d): 8265858   chunk name: PNG    chunk size(h): 00004046 chunk size(d): 16454
chunk size: 16454  current mempointer(d): 8282320 adding bytes: 16454
new mempointer after getChunkSize(): 8282320

found match: 007E60D0 setting index(d) to: 31
mempointer(d): 8282320   chunk name: PNG    chunk size(h): 00002C19 chunk size(d): 11289
chunk size: 11289  current mempointer(d): 8293617 adding bytes: 11289
new mempointer after getChunkSize(): 8293617

found match: 007E8CF2 setting index(d) to: 32
mempointer(d): 8293618   chunk name: PNG    chunk size(h): 000017A3 chunk size(d): 6051
chunk size: 6051  current mempointer(d): 8299677 adding bytes: 6051
new mempointer after getChunkSize(): 8299677

found match: 007EA49E setting index(d) to: 33
mempointer(d): 8299678   chunk name: PNG    chunk size(h): 00002B29 chunk size(d): 11049
chunk size: 11049  current mempointer(d): 8310735 adding bytes: 11049
new mempointer after getChunkSize(): 8310735

found match: 007ECFD0 setting index(d) to: 34
mempointer(d): 8310736   chunk name: PNG    chunk size(h): 00003984 chunk size(d): 14724
chunk size: 14724  current mempointer(d): 8325468 adding bytes: 14724
new mempointer after getChunkSize(): 8325468

found match: 007F095C setting index(d) to: 35
mempointer(d): 8325468   chunk name: PNG    chunk size(h): 000001AA chunk size(d): 426
chunk size: 426  current mempointer(d): 8325902 adding bytes: 426
new mempointer after getChunkSize(): 8325902

found match: 007F0B0E setting index(d) to: 36
mempointer(d): 8325902   chunk name: PNG    chunk size(h): 00000172 chunk size(d): 370
chunk size: 370  current mempointer(d): 8326280 adding bytes: 370
new mempointer after getChunkSize(): 8326280

found match: 007F0C88 setting index(d) to: 37
mempointer(d): 8326280   chunk name: PNG    chunk size(h): 000001BA chunk size(d): 442
chunk size: 442  current mempointer(d): 8326730 adding bytes: 442
new mempointer after getChunkSize(): 8326730

found match: 007F0E4A setting index(d) to: 38
mempointer(d): 8326730   chunk name: PNG    chunk size(h): 000001CB chunk size(d): 459
chunk size: 459  current mempointer(d): 8327197 adding bytes: 459
new mempointer after getChunkSize(): 8327197

found match: 007F101E setting index(d) to: 39
mempointer(d): 8327198   chunk name: PNG    chunk size(h): 00000195 chunk size(d): 405
chunk size: 405  current mempointer(d): 8327611 adding bytes: 405
new mempointer after getChunkSize(): 8327611

found match: 007F11BC setting index(d) to: 40
mempointer(d): 8327612   chunk name: PNG    chunk size(h): 000001DD chunk size(d): 477
chunk size: 477  current mempointer(d): 8328097 adding bytes: 477
new mempointer after getChunkSize(): 8328097

found match: 007F13A2 setting index(d) to: 41
mempointer(d): 8328098   chunk name: PNG    chunk size(h): 000001EE chunk size(d): 494
chunk size: 494  current mempointer(d): 8328600 adding bytes: 494
new mempointer after getChunkSize(): 8328600

found match: 007F1598 setting index(d) to: 42
mempointer(d): 8328600   chunk name: PNG    chunk size(h): 000001B5 chunk size(d): 437
chunk size: 437  current mempointer(d): 8329045 adding bytes: 437
new mempointer after getChunkSize(): 8329045

found match: 007F1756 setting index(d) to: 43
mempointer(d): 8329046   chunk name: PNG    chunk size(h): 000001ED chunk size(d): 493
chunk size: 493  current mempointer(d): 8329547 adding bytes: 493
new mempointer after getChunkSize(): 8329547

found match: 007F194C setting index(d) to: 44
mempointer(d): 8329548   chunk name: PNG    chunk size(h): 000001CD chunk size(d): 461
chunk size: 461  current mempointer(d): 8330017 adding bytes: 461
new mempointer after getChunkSize(): 8330017

found match: 007F1B22 setting index(d) to: 45
mempointer(d): 8330018   chunk name: PNG    chunk size(h): 000001BF chunk size(d): 447
chunk size: 447  current mempointer(d): 8330473 adding bytes: 447
new mempointer after getChunkSize(): 8330473

found match: 007F1CEA setting index(d) to: 46
mempointer(d): 8330474   chunk name: PNG    chunk size(h): 000001D1 chunk size(d): 465
chunk size: 465  current mempointer(d): 8330947 adding bytes: 465
new mempointer after getChunkSize(): 8330947

found match: 007F1EC4 setting index(d) to: 47
mempointer(d): 8330948   chunk name: PNG    chunk size(h): 00000197 chunk size(d): 407
chunk size: 407  current mempointer(d): 8331363 adding bytes: 407
new mempointer after getChunkSize(): 8331363

found match: 007F2064 setting index(d) to: 48
mempointer(d): 8331364   chunk name: PNG    chunk size(h): 000001D0 chunk size(d): 464
chunk size: 464  current mempointer(d): 8331836 adding bytes: 464
new mempointer after getChunkSize(): 8331836

found match: 007F223C setting index(d) to: 49
mempointer(d): 8331836   chunk name: PNG    chunk size(h): 000001AB chunk size(d): 427
chunk size: 427  current mempointer(d): 8332271 adding bytes: 427
new mempointer after getChunkSize(): 8332271

found match: 007F23F0 setting index(d) to: 50
mempointer(d): 8332272   chunk name: PNG    chunk size(h): 000064B3 chunk size(d): 25779
chunk size: 25779  current mempointer(d): 8358059 adding bytes: 25779
new mempointer after getChunkSize(): 8358059

found match: 007F88AC setting index(d) to: 51
mempointer(d): 8358060   chunk name: PNG    chunk size(h): 000071B1 chunk size(d): 29105
chunk size: 29105  current mempointer(d): 8387173 adding bytes: 29105
new mempointer after getChunkSize(): 8387173

found match: 007FFA66 setting index(d) to: 52
mempointer(d): 8387174   chunk name: PNG    chunk size(h): 00006740 chunk size(d): 26432
chunk size: 26432  current mempointer(d): 8413614 adding bytes: 26432
new mempointer after getChunkSize(): 8413614

found match: 008061AE setting index(d) to: 53
mempointer(d): 8413614   chunk name: PNG    chunk size(h): 000064E1 chunk size(d): 25825
chunk size: 25825  current mempointer(d): 8439447 adding bytes: 25825
new mempointer after getChunkSize(): 8439447

found match: 0080C698 setting index(d) to: 54
mempointer(d): 8439448   chunk name: PNG    chunk size(h): 00007325 chunk size(d): 29477
chunk size: 29477  current mempointer(d): 8468933 adding bytes: 29477
new mempointer after getChunkSize(): 8468933

found match: 008139C6 setting index(d) to: 55
mempointer(d): 8468934   chunk name: PNG    chunk size(h): 00006A1E chunk size(d): 27166
chunk size: 27166  current mempointer(d): 8496108 adding bytes: 27166
new mempointer after getChunkSize(): 8496108

found match: 0081A3EC setting index(d) to: 56
mempointer(d): 8496108   chunk name: PNG    chunk size(h): 00004495 chunk size(d): 17557
chunk size: 17557  current mempointer(d): 8513673 adding bytes: 17557
new mempointer after getChunkSize(): 8513673

found match: 0081E88A setting index(d) to: 57
mempointer(d): 8513674   chunk name: PNG    chunk size(h): 00005E29 chunk size(d): 24105
chunk size: 24105  current mempointer(d): 8537787 adding bytes: 24105
new mempointer after getChunkSize(): 8537787

found match: 008246BC setting index(d) to: 58
mempointer(d): 8537788   chunk name: PNG    chunk size(h): 00007442 chunk size(d): 29762
chunk size: 29762  current mempointer(d): 8567558 adding bytes: 29762
new mempointer after getChunkSize(): 8567558

found match: 0082BB06 setting index(d) to: 59
mempointer(d): 8567558   chunk name: PNG    chunk size(h): 000070F9 chunk size(d): 28921
chunk size: 28921  current mempointer(d): 8596487 adding bytes: 28921
new mempointer after getChunkSize(): 8596487

found match: 00832C08 setting index(d) to: 60
mempointer(d): 8596488   chunk name: PNG    chunk size(h): 00007564 chunk size(d): 30052
chunk size: 30052  current mempointer(d): 8626548 adding bytes: 30052
new mempointer after getChunkSize(): 8626548

found match: 0083A174 setting index(d) to: 61
mempointer(d): 8626548   chunk name: PNG    chunk size(h): 00006D7E chunk size(d): 28030
chunk size: 28030  current mempointer(d): 8654586 adding bytes: 28030
new mempointer after getChunkSize(): 8654586

found match: 00840EFA setting index(d) to: 62
mempointer(d): 8654586   chunk name: PNG    chunk size(h): 00003FEA chunk size(d): 16362
chunk size: 16362  current mempointer(d): 8670956 adding bytes: 16362
new mempointer after getChunkSize(): 8670956

found match: 00844EEC setting index(d) to: 63
mempointer(d): 8670956   chunk name: PNG    chunk size(h): 00002583 chunk size(d): 9603
chunk size: 9603  current mempointer(d): 8680567 adding bytes: 9603
new mempointer after getChunkSize(): 8680567

found match: 00847478 setting index(d) to: 64
mempointer(d): 8680568   chunk name: PNG    chunk size(h): 00002B4C chunk size(d): 11084
chunk size: 11084  current mempointer(d): 8691660 adding bytes: 11084
new mempointer after getChunkSize(): 8691660

found match: 00849FCC setting index(d) to: 65
mempointer(d): 8691660   chunk name: PNG    chunk size(h): 00003307 chunk size(d): 13063
chunk size: 13063  current mempointer(d): 8704731 adding bytes: 13063
new mempointer after getChunkSize(): 8704731

found match: 0084D2DC setting index(d) to: 66
mempointer(d): 8704732   chunk name: PNG    chunk size(h): 00003515 chunk size(d): 13589
chunk size: 13589  current mempointer(d): 8718329 adding bytes: 13589
new mempointer after getChunkSize(): 8718329

found match: 008507FA setting index(d) to: 67
mempointer(d): 8718330   chunk name: PNG    chunk size(h): 000036DF chunk size(d): 14047
chunk size: 14047  current mempointer(d): 8732385 adding bytes: 14047
new mempointer after getChunkSize(): 8732385

found match: 00853EE2 setting index(d) to: 68
mempointer(d): 8732386   chunk name: PNG    chunk size(h): 000032DA chunk size(d): 13018
chunk size: 13018  current mempointer(d): 8745412 adding bytes: 13018
new mempointer after getChunkSize(): 8745412

found match: 008571C4 setting index(d) to: 69
mempointer(d): 8745412   chunk name: PNG    chunk size(h): 0000280B chunk size(d): 10251
chunk size: 10251  current mempointer(d): 8755671 adding bytes: 10251
new mempointer after getChunkSize(): 8755671

found match: 008599D8 setting index(d) to: 70
mempointer(d): 8755672   chunk name: PNG    chunk size(h): 000027EE chunk size(d): 10222
chunk size: 10222  current mempointer(d): 8765902 adding bytes: 10222
new mempointer after getChunkSize(): 8765902

found match: 0085C1CE setting index(d) to: 71
mempointer(d): 8765902   chunk name: PNG    chunk size(h): 000029C9 chunk size(d): 10697
chunk size: 10697  current mempointer(d): 8776607 adding bytes: 10697
new mempointer after getChunkSize(): 8776607

found match: 0085EBA0 setting index(d) to: 72
mempointer(d): 8776608   chunk name: PNG    chunk size(h): 000029E4 chunk size(d): 10724
chunk size: 10724  current mempointer(d): 8787340 adding bytes: 10724
new mempointer after getChunkSize(): 8787340

found match: 0086158C setting index(d) to: 73
mempointer(d): 8787340   chunk name: PNG    chunk size(h): 00005B78 chunk size(d): 23416
chunk size: 23416  current mempointer(d): 8810764 adding bytes: 23416
new mempointer after getChunkSize(): 8810764

found match: 0086710C setting index(d) to: 74
mempointer(d): 8810764   chunk name: PNG    chunk size(h): 000066C8 chunk size(d): 26312
chunk size: 26312  current mempointer(d): 8837084 adding bytes: 26312
new mempointer after getChunkSize(): 8837084

found match: 0086D7DC setting index(d) to: 75
mempointer(d): 8837084   chunk name: PNG    chunk size(h): 00005E56 chunk size(d): 24150
chunk size: 24150  current mempointer(d): 8861242 adding bytes: 24150
new mempointer after getChunkSize(): 8861242

found match: 0087363A setting index(d) to: 76
mempointer(d): 8861242   chunk name: PNG    chunk size(h): 00006E2E chunk size(d): 28206
chunk size: 28206  current mempointer(d): 8889456 adding bytes: 28206
new mempointer after getChunkSize(): 8889456

found match: 0087A470 setting index(d) to: 77
mempointer(d): 8889456   chunk name: PNG    chunk size(h): 000085D2 chunk size(d): 34258
chunk size: 34258  current mempointer(d): 8923722 adding bytes: 34258
new mempointer after getChunkSize(): 8923722

found match: 00882A4A setting index(d) to: 78
mempointer(d): 8923722   chunk name: PNG    chunk size(h): 000069B9 chunk size(d): 27065
chunk size: 27065  current mempointer(d): 8950795 adding bytes: 27065
new mempointer after getChunkSize(): 8950795

found match: 0088940C setting index(d) to: 79
mempointer(d): 8950796   chunk name: PNG    chunk size(h): 00004B28 chunk size(d): 19240
chunk size: 19240  current mempointer(d): 8970044 adding bytes: 19240
new mempointer after getChunkSize(): 8970044

found match: 0088DF3C setting index(d) to: 80
mempointer(d): 8970044   chunk name: PNG    chunk size(h): 000064DB chunk size(d): 25819
chunk size: 25819  current mempointer(d): 8995871 adding bytes: 25819
new mempointer after getChunkSize(): 8995871

found match: 00894420 setting index(d) to: 81
mempointer(d): 8995872   chunk name: PNG    chunk size(h): 00003A20 chunk size(d): 14880
chunk size: 14880  current mempointer(d): 9010760 adding bytes: 14880
new mempointer after getChunkSize(): 9010760

found match: 00897E48 setting index(d) to: 82
mempointer(d): 9010760   chunk name: PNG    chunk size(h): 00004ABD chunk size(d): 19133
chunk size: 19133  current mempointer(d): 9029901 adding bytes: 19133
new mempointer after getChunkSize(): 9029901

found match: 0089C90E setting index(d) to: 83
mempointer(d): 9029902   chunk name: PNG    chunk size(h): 00004B56 chunk size(d): 19286
chunk size: 19286  current mempointer(d): 9049196 adding bytes: 19286
new mempointer after getChunkSize(): 9049196

found match: 008A146C setting index(d) to: 84
mempointer(d): 9049196   chunk name: PNG    chunk size(h): 00005115 chunk size(d): 20757
chunk size: 20757  current mempointer(d): 9069961 adding bytes: 20757
new mempointer after getChunkSize(): 9069961

found match: 008A658A setting index(d) to: 85
mempointer(d): 9069962   chunk name: PNG    chunk size(h): 00007EAD chunk size(d): 32429
chunk size: 32429  current mempointer(d): 9102399 adding bytes: 32429
new mempointer after getChunkSize(): 9102399

found match: 008AE440 setting index(d) to: 86
mempointer(d): 9102400   chunk name: PNG    chunk size(h): 000046AC chunk size(d): 18092
chunk size: 18092  current mempointer(d): 9120500 adding bytes: 18092
new mempointer after getChunkSize(): 9120500

found match: 008B2AF4 setting index(d) to: 87
mempointer(d): 9120500   chunk name: PNG    chunk size(h): 00004B7D chunk size(d): 19325
chunk size: 19325  current mempointer(d): 9139833 adding bytes: 19325
new mempointer after getChunkSize(): 9139833

found match: 008B767A setting index(d) to: 88
mempointer(d): 9139834   chunk name: PNG    chunk size(h): 00004F60 chunk size(d): 20320
chunk size: 20320  current mempointer(d): 9160162 adding bytes: 20320
new mempointer after getChunkSize(): 9160162

found match: 008BC5E2 setting index(d) to: 89
mempointer(d): 9160162   chunk name: PNG    chunk size(h): 000052CB chunk size(d): 21195
chunk size: 21195  current mempointer(d): 9181365 adding bytes: 21195
new mempointer after getChunkSize(): 9181365

found match: 008C18B6 setting index(d) to: 90
mempointer(d): 9181366   chunk name: PNG    chunk size(h): 000042F9 chunk size(d): 17145
chunk size: 17145  current mempointer(d): 9198519 adding bytes: 17145
new mempointer after getChunkSize(): 9198519

found match: 008C5BB8 setting index(d) to: 91
mempointer(d): 9198520   chunk name: PNG    chunk size(h): 0000288F chunk size(d): 10383
chunk size: 10383  current mempointer(d): 9208911 adding bytes: 10383
new mempointer after getChunkSize(): 9208911

found match: 008C8450 setting index(d) to: 92
mempointer(d): 9208912   chunk name: PNG    chunk size(h): 00004EE2 chunk size(d): 20194
chunk size: 20194  current mempointer(d): 9229114 adding bytes: 20194
new mempointer after getChunkSize(): 9229114

found match: 008CD33A setting index(d) to: 93
mempointer(d): 9229114   chunk name: PNG    chunk size(h): 00005093 chunk size(d): 20627
chunk size: 20627  current mempointer(d): 9249749 adding bytes: 20627
new mempointer after getChunkSize(): 9249749

found match: 008D23D6 setting index(d) to: 94
mempointer(d): 9249750   chunk name: PNG    chunk size(h): 000022B7 chunk size(d): 8887
chunk size: 8887  current mempointer(d): 9258645 adding bytes: 8887
new mempointer after getChunkSize(): 9258645

found match: 008D4696 setting index(d) to: 95
mempointer(d): 9258646   chunk name: PNG    chunk size(h): 000015B1 chunk size(d): 5553
chunk size: 5553  current mempointer(d): 9264207 adding bytes: 5553
new mempointer after getChunkSize(): 9264207

found match: 008D5C50 setting index(d) to: 96
mempointer(d): 9264208   chunk name: PNG    chunk size(h): 00001643 chunk size(d): 5699
chunk size: 5699  current mempointer(d): 9269915 adding bytes: 5699
new mempointer after getChunkSize(): 9269915

found match: 008D729C setting index(d) to: 97
mempointer(d): 9269916   chunk name: PNG    chunk size(h): 00001C4B chunk size(d): 7243
chunk size: 7243  current mempointer(d): 9277167 adding bytes: 7243
new mempointer after getChunkSize(): 9277167

found match: 008D8EF0 setting index(d) to: 98
mempointer(d): 9277168   chunk name: PNG    chunk size(h): 00001C28 chunk size(d): 7208
chunk size: 7208  current mempointer(d): 9284384 adding bytes: 7208
new mempointer after getChunkSize(): 9284384

found match: 008DAB20 setting index(d) to: 99
mempointer(d): 9284384   chunk name: PNG    chunk size(h): 00001D46 chunk size(d): 7494
chunk size: 7494  current mempointer(d): 9291886 adding bytes: 7494
new mempointer after getChunkSize(): 9291886

found match: 008DC86E setting index(d) to: 100
mempointer(d): 9291886   chunk name: PNG    chunk size(h): 00001C46 chunk size(d): 7238
chunk size: 7238  current mempointer(d): 9299132 adding bytes: 7238
new mempointer after getChunkSize(): 9299132

found match: 008DE4BC setting index(d) to: 101
mempointer(d): 9299132   chunk name: PNG    chunk size(h): 000015AF chunk size(d): 5551
chunk size: 5551  current mempointer(d): 9304691 adding bytes: 5551
new mempointer after getChunkSize(): 9304691

found match: 008DFA74 setting index(d) to: 102
mempointer(d): 9304692   chunk name: PNG    chunk size(h): 000015D2 chunk size(d): 5586
chunk size: 5586  current mempointer(d): 9310286 adding bytes: 5586
new mempointer after getChunkSize(): 9310286

found match: 008E104E setting index(d) to: 103
mempointer(d): 9310286   chunk name: PNG    chunk size(h): 000016F5 chunk size(d): 5877
chunk size: 5877  current mempointer(d): 9316171 adding bytes: 5877
new mempointer after getChunkSize(): 9316171

found match: 008E274C setting index(d) to: 104
mempointer(d): 9316172   chunk name: PNG    chunk size(h): 000016D0 chunk size(d): 5840
chunk size: 5840  current mempointer(d): 9322020 adding bytes: 5840
